,Unnamed: 0,Unnamed: 0.1,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,resale_price_norm,year,remaining_lease_years,address,latitude,longitude,mrt_dist,mrt_station,no_of_mrt_within_1km,bus_dist,road_name,bus_stop_code,no_of_bus_within_1km,school_dist,school_name,school_zone,school_type,school_level,school_sap,school_ip,no_of_schools_within_1km
3220,3220,67476,2020-02,TAMPINES,4 ROOM,275,TAMPINES ST 22,07 TO 09,105.0,Model A,1985,767.0,410000.0,12.92391244,2020,2020,275 TAMPINES ST 22 Singapore,1.3478488000000002,103.9504289,0.6065578324131636,Simei,1,0.13953910069280437,Tampines St 22,76291,8,0.1651467005821509,ANGSANA PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,1
3221,3221,67477,2020-02,TAMPINES,4 ROOM,295,TAMPINES ST 22,01 TO 03,105.0,Model A,1984,757.0,386000.0,12.86359265,2020,2020,295 TAMPINES ST 22 Singapore,1.3508232,103.95496170000001,0.6127255759356953,Tampines East,2,0.23894915376977,Tampines Ave 2,76109,3,0.3917108702380336,CHONGZHENG PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,2
3222,3222,67478,2020-02,TAMPINES,4 ROOM,228,TAMPINES ST 23,01 TO 03,98.0,New Generation,1985,767.0,421000.0,12.95038811,2020,2020,228 TAMPINES ST 23 Singapore,1.3555834,103.9545991,0.12618206462841577,Tampines East,1,0.09576771753695072,Tampines Ave 2,76031,1,0.313418521034791,NGEE ANN SECONDARY SCHOOL,EAST,GOVERNMENT-AIDED SCH,SECONDARY,No,No,4
3223,3223,67479,2020-02,TAMPINES,4 ROOM,221,TAMPINES ST 24,10 TO 12,104.0,Model A,1984,766.0,432000.0,12.97618087,2020,2020,221 TAMPINES ST 24 Singapore,1.3551574,103.9523327,0.3716622907579894,Tampines East,1,0.16430845190784252,Tampines St 21,76401,3,0.42879553366764334,YUMIN PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,4
3224,3224,67480,2020-02,TAMPINES,4 ROOM,389,TAMPINES ST 32,10 TO 12,105.0,Model A,1993,871.0,425000.0,12.95984445,2020,2020,389 TAMPINES ST 32 Singapore,1.3547589,103.95786269999999,0.31691410348196997,Tampines East,1,0.11204506395474624,Tampines St 32,76411,5,0.12580985901223918,NGEE ANN SECONDARY SCHOOL,EAST,GOVERNMENT-AIDED SCH,SECONDARY,No,No,6
3225,3225,67481,2020-02,TAMPINES,4 ROOM,340,TAMPINES ST 33,10 TO 12,108.0,Model A,1995,899.0,410000.0,12.92391244,2020,2020,340 TAMPINES ST 33 Singapore,1.3511706,103.95995759999998,0.7585073448264462,Tampines East,1,0.13697109362159984,Tampines St 33,76451,10,0.3292662166638416,EAST SPRING PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,3
3226,3226,67482,2020-02,TAMPINES,4 ROOM,357,TAMPINES ST 33,04 TO 06,107.0,Model A,1996,903.0,380000.0,12.84792653,2020,2020,357 TAMPINES ST 33 Singapore,1.3540771999999999,103.961761,0.7419907231237844,Tampines East,1,0.16227268977181927,Tampines St 33,76431,7,0.0654301632081519,EAST SPRING PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,2
3227,3227,67483,2020-02,TAMPINES,4 ROOM,317,TAMPINES ST 33,04 TO 06,107.0,Model A,1995,894.0,385000.0,12.86099861,2020,2020,317 TAMPINES ST 33 Singapore,1.3517641000000002,103.9567748,0.5258491676517709,Tampines East,1,0.213524295397252,Tampines St 32,76419,5,0.25634172265481536,NGEE ANN SECONDARY SCHOOL,EAST,GOVERNMENT-AIDED SCH,SECONDARY,No,No,4
3228,3228,67484,2020-02,TAMPINES,4 ROOM,342,TAMPINES ST 33,04 TO 06,112.0,Model A,1995,898.0,370000.0,12.82125828,2020,2020,342 TAMPINES ST 33 Singapore,1.3510756000000002,103.9618517,0.9175404432453037,Tampines East,1,0.13706495695708376,Tampines St 33,76449,10,0.2685329415577535,EAST SPRING PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,1
3229,3229,67485,2020-02,TAMPINES,4 ROOM,367,TAMPINES ST 34,07 TO 09,100.0,Model A,1997,915.0,393000.0,12.88156489,2020,2020,367 TAMPINES ST 34 Singapore,1.3581446000000001,103.9602324,0.5672463799586441,Tampines East,1,0.08780199567678924,Tampines Ave 7,76249,6,0.2420266362090411,EAST SPRING SECONDARY SCHOOL,EAST,GOVERNMENT SCHOOL,SECONDARY,No,No,2
3230,3230,67486,2020-02,TAMPINES,4 ROOM,367,TAMPINES ST 34,07 TO 09,102.0,Model A,1997,915.0,415000.0,12.9360338,2020,2020,367 TAMPINES ST 34 Singapore,1.3581446000000001,103.9602324,0.5672463799586441,Tampines East,1,0.08780199567678924,Tampines Ave 7,76249,6,0.2420266362090411,EAST SPRING SECONDARY SCHOOL,EAST,GOVERNMENT SCHOOL,SECONDARY,No,No,2
3231,3231,67487,2020-02,TAMPINES,4 ROOM,406,TAMPINES ST 41,01 TO 03,89.0,Simplified,1986,788.0,393000.0,12.88156489,2020,2020,406 TAMPINES ST 41 Singapore,1.3581418,103.94591899999999,0.5001203815421086,Tampines,1,0.15558293044406263,Tampines St 41,76399,6,0.342440623979255,GONGSHANG PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,1
3232,3232,67488,2020-02,TAMPINES,4 ROOM,423,TAMPINES ST 41,04 TO 06,84.0,Simplified,1985,773.0,385500.0,12.86229647,2020,2020,423 TAMPINES ST 41 Singapore,1.3571596000000001,103.9479813,0.597967052927418,Tampines,1,0.03168435865346117,Tampines Ave 7,76201,5,0.10329254090906546,GONGSHANG PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,2
3233,3233,67489,2020-02,TAMPINES,4 ROOM,489B,TAMPINES ST 45,07 TO 09,107.0,Model A,1993,871.0,415000.0,12.9360338,2020,2020,489B TAMPINES ST 45 Singapore,1.361324,103.95748499999999,0.6008037027446848,Tampines East,1,0.03638265955128027,Tampines St 45,76261,7,0.15954512007717334,DUNMAN SECONDARY SCHOOL,EAST,GOVERNMENT SCHOOL,SECONDARY,No,No,1
3234,3234,67490,2020-02,TAMPINES,4 ROOM,717,TAMPINES ST 72,04 TO 06,100.0,Model A,1997,915.0,415000.0,12.9360338,2020,2020,717 TAMPINES ST 72 Singapore,1.3588465,103.9350188,1.043896554319727,Tampines,0,0.10535386225989875,Tampines St 71,75339,9,0.07834549909746567,POI CHING SCHOOL,EAST,GOVERNMENT-AIDED SCH,PRIMARY,Yes,No,2
3235,3235,67491,2020-02,TAMPINES,4 ROOM,742,TAMPINES ST 72,10 TO 12,100.0,Model A,1997,920.0,420000.0,12.94800999,2020,2020,742 TAMPINES ST 72 Singapore,1.3596792,103.9335005,1.236384040596209,Tampines,0,0.06289979454264,Tampines Ave 9,75281,9,0.2588912014574964,POI CHING SCHOOL,EAST,GOVERNMENT-AIDED SCH,PRIMARY,Yes,No,2
3236,3236,67492,2020-02,TAMPINES,4 ROOM,735,TAMPINES ST 72,04 TO 06,102.0,Model A,1997,922.0,405000.0,12.91164235,2020,2020,735 TAMPINES ST 72 Singapore,1.359584,103.9341123,1.1715636381294365,Tampines,0,0.08891042668332941,Tampines Ave 9,75281,8,0.2026959044439744,POI CHING SCHOOL,EAST,GOVERNMENT-AIDED SCH,PRIMARY,Yes,No,2
3237,3237,67493,2020-02,TAMPINES,4 ROOM,735,TAMPINES ST 72,07 TO 09,101.0,Model A,1997,922.0,433000.0,12.97849301,2020,2020,735 TAMPINES ST 72 Singapore,1.359584,103.9341123,1.1715636381294365,Tampines,0,0.08891042668332941,Tampines Ave 9,75281,8,0.2026959044439744,POI CHING SCHOOL,EAST,GOVERNMENT-AIDED SCH,PRIMARY,Yes,No,2
3238,3238,67494,2020-02,TAMPINES,4 ROOM,898A,TAMPINES ST 81,01 TO 03,104.0,Model A,1988,815.0,395000.0,12.88664104,2020,2020,898A TAMPINES ST 81 Singapore,1.3466491000000003,103.9346465,0.41711339601126074,Tampines West,1,0.16839905800764338,Tampines St 81,75099,6,0.37738985094827443,ST. HILDA'S PRIMARY SCHOOL,EAST,GOVERNMENT-AIDED SCH,PRIMARY,No,No,3
3239,3239,67495,2020-02,TAMPINES,4 ROOM,842,TAMPINES ST 82,04 TO 06,103.0,Model A,1986,783.0,418000.0,12.94323671,2020,2020,842 TAMPINES ST 82 Singapore,1.3517953999999999,103.9358119,0.7418105771141862,Tampines West,2,0.08937064638988498,Tampines St 82,76049,9,0.2114985219401561,ST. HILDA'S SECONDARY SCHOOL,EAST,GOVERNMENT-AIDED SCH,SECONDARY,No,No,4
3240,3240,67496,2020-02,TAMPINES,4 ROOM,856,TAMPINES ST 82,04 TO 06,103.0,Model A,1986,782.0,430000.0,12.97154049,2020,2020,856 TAMPINES ST 82 Singapore,1.3534941,103.93637840000001,0.7797519405829533,Tampines,1,0.20387705547275864,Tampines St 83,75161,8,0.31241225317547305,JUNYUAN SECONDARY SCHOOL,EAST,GOVERNMENT SCHOOL,SECONDARY,No,No,2
3241,3241,67497,2020-02,TAMPINES,4 ROOM,869,TAMPINES ST 83,04 TO 06,104.0,Model A,1989,,405000.0,12.91164235,2020,2020,869 TAMPINES ST 83 Singapore,1.3546824,103.93347790000001,1.0949035783204086,Tampines,0,0.144873692621159,Tampines Ave 5,75149,8,0.15108391980459268,JUNYUAN SECONDARY SCHOOL,EAST,GOVERNMENT SCHOOL,SECONDARY,No,No,1
3242,3242,67498,2020-02,TAMPINES,4 ROOM,839,TAMPINES ST 83,04 TO 06,104.0,Model A,1985,772.0,395000.0,12.88664104,2020,2020,839 TAMPINES ST 83 Singapore,1.3511809,103.93449759999999,0.7489308538116223,Tampines West,1,0.10310656410863535,Tampines St 83,75209,7,0.2598288848127716,JUNYUAN SECONDARY SCHOOL,EAST,GOVERNMENT SCHOOL,SECONDARY,No,No,2
3243,3243,67499,2020-02,TAMPINES,4 ROOM,884,TAMPINES ST 83,10 TO 12,104.0,Model A,1988,808.0,400000.0,12.89921983,2020,2020,884 TAMPINES ST 83 Singapore,1.3515761999999998,103.93261679999999,0.9140080035226772,Tampines West,1,0.1112962878725603,Tampines St 83,75209,8,0.22180837011657162,JUNYUAN SECONDARY SCHOOL,EAST,GOVERNMENT SCHOOL,SECONDARY,No,No,2
3244,3244,67500,2020-02,TAMPINES,4 ROOM,843,TAMPINES ST 83,04 TO 06,84.0,Simplified,1988,803.0,360000.0,12.79385931,2020,2020,843 TAMPINES ST 83 Singapore,1.3517451999999999,103.9350188,0.7733354263537088,Tampines West,2,0.15882454598110946,Tampines St 82,76049,9,0.23825998893399566,JUNYUAN SECONDARY SCHOOL,EAST,GOVERNMENT SCHOOL,SECONDARY,No,No,2
3245,3245,67501,2020-02,TAMPINES,4 ROOM,934,TAMPINES ST 91,10 TO 12,104.0,Model A,1985,,473000.0,13.06685067,2020,2020,934 TAMPINES ST 91 Singapore,1.3452736,103.9401855,0.21855029722955918,Tampines West,1,0.02904713299757085,Tampines Ave 1,75051,1,0.3007785971465091,JUNYUAN PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,1
3246,3246,67502,2020-02,TAMPINES,4 ROOM,927,TAMPINES ST 91,01 TO 03,102.0,Model A,1984,761.0,380000.0,12.84792653,2020,2020,927 TAMPINES ST 91 Singapore,1.346344,103.940079,0.22084130246624925,Tampines West,2,0.14567212608251784,Tampines Ave 1,75051,2,0.18128959487886295,JUNYUAN PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,1
3247,3247,67503,2020-02,TAMPINES,4 ROOM,931,TAMPINES ST 91,04 TO 06,102.0,Model A,1984,763.0,390000.0,12.87390202,2020,2020,931 TAMPINES ST 91 Singapore,1.3458655000000002,103.9390978,0.09997522325690866,Tampines West,1,0.14320784456401017,Tampines Ave 1,75051,1,0.2554304087839671,JUNYUAN PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,1
3248,3248,67504,2020-02,TAMPINES,4 ROOM,934,TAMPINES ST 91,07 TO 09,104.0,Model A,1985,,430000.0,12.97154049,2020,2020,934 TAMPINES ST 91 Singapore,1.3452736,103.9401855,0.21855029722955918,Tampines West,1,0.02904713299757085,Tampines Ave 1,75051,1,0.3007785971465091,JUNYUAN PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,1
3249,3249,67505,2020-02,TAMPINES,5 ROOM,167D,SIMEI LANE,07 TO 09,110.0,DBSS,2011,1079.0,795000.0,13.58609739,2020,2020,167D SIMEI LANE Singapore,1.3428868999999999,103.9590617,0.28160792953805297,Upper Changi,2,0.1254306962700415,Simei Rd,96199,7,0.7482347273418276,CHANGKAT CHANGI SECONDARY SCHOOL,EAST,GOVERNMENT SCHOOL,SECONDARY,No,No,2
3250,3250,67506,2020-02,TAMPINES,5 ROOM,167A,SIMEI LANE,04 TO 06,107.0,DBSS,2011,1079.0,725000.0,13.49392693,2020,2020,167A SIMEI LANE Singapore,1.3435347,103.95939609999999,0.2763974745506254,Upper Changi,2,0.17043909509882196,Simei Rd,96199,7,0.8067691307512154,CHANGKAT CHANGI SECONDARY SCHOOL,EAST,GOVERNMENT SCHOOL,SECONDARY,No,No,2
3251,3251,67507,2020-02,TAMPINES,5 ROOM,107,SIMEI ST 1,01 TO 03,128.0,Improved,1988,813.0,530000.0,13.18063229,2020,2020,107 SIMEI ST 1 Singapore,1.3423571,103.95088220000001,0.2905239626278338,Simei,1,0.036595411317438514,Simei St 1,96151,9,0.24928077757107708,CHANGKAT CHANGI SECONDARY SCHOOL,EAST,GOVERNMENT SCHOOL,SECONDARY,No,No,2
3252,3252,67508,2020-02,TAMPINES,5 ROOM,153,SIMEI ST 1,04 TO 06,122.0,Improved,1988,808.0,495000.0,13.11231304,2020,2020,153 SIMEI ST 1 Singapore,1.3452475,103.9572281,0.48631486596575196,Simei,1,0.06802911562920894,Simei Rd,96181,9,0.6839375961519083,ANGSANA PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,1
3253,3253,67509,2020-02,TAMPINES,5 ROOM,149,SIMEI ST 1,07 TO 09,122.0,Improved,1988,805.0,552000.0,13.22130333,2020,2020,149 SIMEI ST 1 Singapore,1.3459136,103.9559589,0.41610313168406854,Simei,1,0.0623399269997103,Simei St 1,96139,8,0.5246624993855672,ANGSANA PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,1
3254,3254,67510,2020-02,TAMPINES,5 ROOM,228,SIMEI ST 4,04 TO 06,122.0,Improved,1988,809.0,529000.0,13.17874371,2020,2020,228 SIMEI ST 4 Singapore,1.3424926000000001,103.95589090000001,0.29508293609563213,Simei,1,0.028830993992886703,Simei St 4,96171,12,0.40265973918582026,CHANGKAT CHANGI SECONDARY SCHOOL,EAST,GOVERNMENT SCHOOL,SECONDARY,No,No,2
3255,3255,67511,2020-02,TAMPINES,5 ROOM,245,SIMEI ST 5,01 TO 03,121.0,Improved,1997,911.0,595000.0,13.29631668,2020,2020,245 SIMEI ST 5 Singapore,1.3444236,103.9541911,0.16216542329711314,Simei,1,0.11003933616486503,Simei St 1,96141,9,0.42505820339920625,CHANGKAT CHANGI SECONDARY SCHOOL,EAST,GOVERNMENT SCHOOL,SECONDARY,No,No,2
3256,3256,67512,2020-02,TAMPINES,5 ROOM,945,TAMPINES AVE 4,07 TO 09,122.0,Improved,1988,809.0,573000.0,13.258641,2020,2020,945 TAMPINES AVE 4 Singapore,1.3509808,103.94054809999999,0.4955411178732148,Tampines,1,0.07469331217507358,Tampines Ave 4,76111,5,0.33972014865203815,JUNYUAN PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,1
3257,3257,67513,2020-02,TAMPINES,5 ROOM,394,TAMPINES AVE 7,04 TO 06,127.0,Improved,1994,885.0,535000.0,13.19002203,2020,2020,394 TAMPINES AVE 7 Singapore,1.3551361000000002,103.9559589,0.14135120623441846,Tampines East,1,0.04617360438967566,Tampines Ave 2,76039,2,0.16423138841934337,NGEE ANN SECONDARY SCHOOL,EAST,GOVERNMENT-AIDED SCH,SECONDARY,No,No,5
3258,3258,67514,2020-02,TAMPINES,5 ROOM,485A,TAMPINES AVE 9,04 TO 06,125.0,Improved,1993,871.0,485000.0,13.09190417,2020,2020,485A TAMPINES AVE 9 Singapore,1.360061,103.955789,0.41858751098359553,Tampines East,1,0.04376384568424667,Tampines Ave 9,76349,9,0.08233944847364393,DUNMAN SECONDARY SCHOOL,EAST,GOVERNMENT SCHOOL,SECONDARY,No,No,1
3259,3259,67515,2020-02,TAMPINES,5 ROOM,493B,TAMPINES AVE 9,04 TO 06,123.0,Improved,1993,869.0,500000.0,13.12236338,2020,2020,493B TAMPINES AVE 9 Singapore,1.3622378000000002,103.9520868,0.7589424613980965,Tampines East,1,0.01919561316245417,Tampines Ave 9,76359,9,0.44542585342964397,TAMPINES NORTH PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,2
3260,3260,67516,2020-02,TAMPINES,5 ROOM,523A,TAMPINES CTRL 7,01 TO 03,113.0,Improved,2015,1134.0,620000.0,13.33747476,2020,2020,523A TAMPINES CTRL 7 Singapore,1.3593388000000002,103.9384633,0.7652061939104873,Tampines,1,0.0401868375102996,Tampines Ave 6,75269,5,0.3738536448455884,POI CHING SCHOOL,EAST,GOVERNMENT-AIDED SCH,PRIMARY,Yes,No,2
3261,3261,67517,2020-02,TAMPINES,5 ROOM,523A,TAMPINES CTRL 7,07 TO 09,113.0,Improved,2015,1134.0,645000.0,13.377005599999999,2020,2020,523A TAMPINES CTRL 7 Singapore,1.3593388000000002,103.9384633,0.7652061939104873,Tampines,1,0.0401868375102996,Tampines Ave 6,75269,5,0.3738536448455884,POI CHING SCHOOL,EAST,GOVERNMENT-AIDED SCH,PRIMARY,Yes,No,2
3262,3262,67518,2020-02,TAMPINES,5 ROOM,523D,TAMPINES CTRL 7,13 TO 15,113.0,Improved,2015,1134.0,705000.0,13.46595308,2020,2020,523D TAMPINES CTRL 7 Singapore,1.3596675,103.9388692,0.7614069489579828,Tampines,1,0.06434318427447422,Tampines Concourse,76519,6,0.42911324240430515,POI CHING SCHOOL,EAST,GOVERNMENT-AIDED SCH,PRIMARY,Yes,No,2
3263,3263,67519,2020-02,TAMPINES,5 ROOM,518D,TAMPINES CTRL 7,01 TO 03,109.0,DBSS,2008,1055.0,668000.0,13.41204345,2020,2020,518D TAMPINES CTRL 7 Singapore,1.3563165000000001,103.93884849999999,0.5384463264681608,Tampines,1,0.047205373539983914,Tampines Ave 5,75121,3,0.4467138222317211,POI CHING SCHOOL,EAST,GOVERNMENT-AIDED SCH,PRIMARY,Yes,No,3
3264,3264,67520,2020-02,TAMPINES,5 ROOM,523C,TAMPINES CTRL 7,10 TO 12,113.0,Improved,2015,1134.0,702000.0,13.46168868,2020,2020,523C TAMPINES CTRL 7 Singapore,1.3600683,103.9389165,0.7925205728347067,Tampines,1,0.09280966515090835,Tampines Concourse,76511,5,0.4526260317202231,POI CHING SCHOOL,EAST,GOVERNMENT-AIDED SCH,PRIMARY,Yes,No,2
3265,3265,67521,2020-02,TAMPINES,5 ROOM,524A,TAMPINES CTRL 7,16 TO 18,113.0,Improved,2015,1134.0,725000.0,13.49392693,2020,2020,524A TAMPINES CTRL 7 Singapore,1.3586053,103.9385288,0.7042789349770777,Tampines,1,0.07635668818213551,Tampines Ave 6,75269,5,0.3618538790023744,POI CHING SCHOOL,EAST,GOVERNMENT-AIDED SCH,PRIMARY,Yes,No,2
3266,3266,67522,2020-02,TAMPINES,5 ROOM,518B,TAMPINES CTRL 7,10 TO 12,113.0,DBSS,2008,1054.0,740000.0,13.51440547,2020,2020,518B TAMPINES CTRL 7 Singapore,1.3563154,103.93860440000002,0.5635748851829728,Tampines,1,0.0637545813222153,Tampines Ave 5,75121,3,0.42299778543463684,POI CHING SCHOOL,EAST,GOVERNMENT-AIDED SCH,PRIMARY,Yes,No,3
3267,3267,67523,2020-02,TAMPINES,5 ROOM,165,TAMPINES ST 12,01 TO 03,133.0,Model A,1984,762.0,552000.0,13.22130333,2020,2020,165 TAMPINES ST 12 Singapore,1.3492643999999998,103.9461683,0.659217150067671,Tampines,1,0.15835035503545855,Tampines Ave 2,76079,5,0.19690998739369153,TAMPINES SECONDARY SCHOOL,EAST,GOVERNMENT SCHOOL,SECONDARY,No,No,4
3268,3268,67524,2020-02,TAMPINES,5 ROOM,254,TAMPINES ST 21,01 TO 03,121.0,Improved,1984,764.0,532000.0,13.18439877,2020,2020,254 TAMPINES ST 21 Singapore,1.3530532,103.9491598,0.6673985732329348,Tampines,1,0.18272714419946784,Tampines St 21,76161,5,0.23098987424735995,PASIR RIS SECONDARY SCHOOL,EAST,GOVERNMENT SCHOOL,SECONDARY,No,No,3
3269,3269,67525,2020-02,TAMPINES,5 ROOM,278,TAMPINES ST 22,07 TO 09,132.0,Model A,1985,769.0,500000.0,13.12236338,2020,2020,278 TAMPINES ST 22 Singapore,1.3468188,103.9513355,0.45653781090214585,Simei,1,0.1653055769403091,Tampines St 11,76329,6,0.1695530318380254,ANGSANA PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,1
3270,3270,67526,2020-02,TAMPINES,5 ROOM,343,TAMPINES ST 33,10 TO 12,135.0,Model A,1995,898.0,510000.0,13.142166,2020,2020,343 TAMPINES ST 33 Singapore,1.351884,103.9613077,0.8143653967029758,Tampines East,1,0.029006837866290724,Tampines St 33,76449,10,0.18674383255969737,EAST SPRING PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,1
3271,3271,67527,2020-02,TAMPINES,5 ROOM,350,TAMPINES ST 33,10 TO 12,122.0,Improved,1996,903.0,470000.0,13.06048797,2020,2020,350 TAMPINES ST 33 Singapore,1.3538497,103.963121,0.8933240654751355,Tampines East,1,0.12195547419989562,Tampines St 33,76439,10,0.15230428551295308,EAST SPRING PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,1
